,file_name,category,cat_id,bbox
958,003792.jpg,dog,11,"[107, 177, 287, 409]"
959,003797.jpg,boat,3,"[0, 38, 399, 499]"
960,003806.jpg,car,6,"[26, 84, 260, 432]"
961,003807.jpg,cat,7,"[66, 35, 374, 499]"
962,003811.jpg,boat,3,"[86, 129, 268, 312]"
963,003817.jpg,person,14,"[2, 4, 332, 430]"
964,003818.jpg,train,18,"[136, 169, 209, 340]"
965,003824.jpg,motorbike,13,"[144, 60, 450, 300]"
966,003827.jpg,person,14,"[87, 195, 261, 273]"
967,003828.jpg,bird,2,"[52, 167, 85, 222]"
968,003830.jpg,train,18,"[19, 42, 340, 499]"
969,003834.jpg,pottedplant,15,"[49, 294, 334, 495]"
970,003835.jpg,bus,5,"[196, 42, 312, 184]"
971,003847.jpg,person,14,"[150, 203, 374, 499]"
972,003849.jpg,motorbike,13,"[174, 169, 266, 300]"
973,003856.jpg,person,14,"[20, 118, 358, 372]"
974,003859.jpg,diningtable,10,"[119, 0, 499, 374]"
975,003860.jpg,boat,3,"[0, 0, 211, 457]"
976,003861.jpg,boat,3,"[51, 114, 293, 286]"
977,003865.jpg,person,14,"[59, 384, 374, 499]"
978,003866.jpg,train,18,"[81, 10, 233, 384]"
979,003874.jpg,sheep,16,"[293, 99, 323, 147]"
980,003879.jpg,person,14,"[72, 85, 325, 190]"
981,003887.jpg,cow,9,"[442, 174, 471, 211]"
982,003889.jpg,horse,12,"[78, 156, 293, 281]"
983,003890.jpg,cat,7,"[269, 6, 499, 281]"
984,003898.jpg,bird,2,"[74, 102, 103, 156]"
985,003899.jpg,dog,11,"[116, 123, 296, 317]"
986,003907.jpg,sofa,17,"[208, 268, 374, 495]"
987,003912.jpg,cat,7,"[99, 113, 393, 486]"
988,003913.jpg,person,14,"[1, 209, 373, 499]"
989,003921.jpg,dog,11,"[67, 82, 374, 397]"
990,003932.jpg,person,14,"[19, 61, 492, 282]"
991,003935.jpg,dog,11,"[54, 97, 339, 346]"
992,003936.jpg,car,6,"[201, 33, 258, 189]"
993,003939.jpg,horse,12,"[86, 110, 197, 346]"
994,003945.jpg,bicycle,1,"[135, 102, 255, 226]"
995,003949.jpg,bird,2,"[150, 209, 192, 244]"
996,003953.jpg,person,14,"[179, 93, 428, 299]"
997,003956.jpg,pottedplant,15,"[75, 1, 499, 374]"
998,003961.jpg,person,14,"[0, 0, 499, 328]"
999,003969.jpg,bird,2,"[135, 75, 184, 131]"
1000,003970.jpg,horse,12,"[114, 95, 436, 229]"
1001,003971.jpg,car,6,"[124, 25, 272, 478]"
1002,003974.jpg,boat,3,"[46, 0, 258, 288]"
1003,003983.jpg,tvmonitor,19,"[53, 149, 217, 336]"
1004,003987.jpg,car,6,"[378, 1, 498, 279]"
1005,003988.jpg,chair,8,"[221, 0, 335, 116]"
1006,003991.jpg,cat,7,"[52, 78, 263, 499]"
1007,003993.jpg,aeroplane,0,"[86, 44, 244, 417]"
1008,003997.jpg,car,6,"[109, 170, 261, 446]"
1009,003998.jpg,car,6,"[59, 11, 306, 499]"
1010,004005.jpg,train,18,"[184, 117, 216, 359]"
1011,004008.jpg,dog,11,"[54, 132, 309, 287]"
1012,004009.jpg,aeroplane,0,"[105, 152, 254, 273]"
1013,004012.jpg,chair,8,"[112, 0, 499, 374]"
1014,004013.jpg,bird,2,"[169, 169, 342, 386]"
1015,004014.jpg,chair,8,"[74, 0, 499, 373]"
1016,004016.jpg,cat,7,"[58, 110, 291, 390]"
1017,004017.jpg,person,14,"[3, 9, 374, 449]"
1018,004019.jpg,car,6,"[315, 393, 359, 473]"
1019,004023.jpg,cow,9,"[84, 248, 329, 499]"
1020,004028.jpg,pottedplant,15,"[1, 1, 226, 123]"
1021,004033.jpg,motorbike,13,"[0, 188, 279, 446]"
1022,004034.jpg,dog,11,"[117, 101, 457, 374]"
1023,004035.jpg,dog,11,"[14, 230, 296, 393]"
1024,004037.jpg,pottedplant,15,"[333, 2, 421, 53]"
1025,004046.jpg,bird,2,"[55, 195, 197, 364]"
1026,004052.jpg,aeroplane,0,"[107, 46, 212, 397]"
1027,004058.jpg,person,14,"[23, 0, 402, 212]"
1028,004067.jpg,motorbike,13,"[147, 284, 181, 336]"
1029,004091.jpg,car,6,"[142, 0, 374, 196]"
1030,004092.jpg,person,14,"[101, 72, 373, 429]"
1031,004093.jpg,chair,8,"[188, 256, 319, 380]"
1032,004095.jpg,dog,11,"[96, 185, 303, 322]"
1033,004100.jpg,tvmonitor,19,"[161, 317, 285, 466]"
1034,004106.jpg,chair,8,"[280, 190, 374, 423]"
1035,004111.jpg,person,14,"[113, 127, 374, 374]"
1036,004120.jpg,bus,5,"[40, 58, 300, 499]"
1037,004121.jpg,person,14,"[91, 219, 241, 346]"
1038,004129.jpg,cat,7,"[33, 1, 318, 459]"
1039,004131.jpg,bird,2,"[97, 338, 109, 365]"
1040,004133.jpg,person,14,"[17, 96, 333, 223]"
1041,004136.jpg,bicycle,1,"[100, 70, 337, 450]"
1042,004137.jpg,person,14,"[107, 0, 350, 266]"
1043,004138.jpg,person,14,"[71, 4, 479, 296]"
1044,004140.jpg,bicycle,1,"[0, 1, 374, 499]"
1045,004146.jpg,horse,12,"[59, 46, 374, 499]"
1046,004149.jpg,diningtable,10,"[88, 0, 374, 499]"
1047,004152.jpg,bottle,4,"[44, 152, 425, 374]"
1048,004158.jpg,person,14,"[46, 0, 332, 116]"
1049,004163.jpg,tvmonitor,19,"[196, 247, 315, 354]"
1050,004164.jpg,sofa,17,"[234, 4, 365, 426]"
1051,004168.jpg,horse,12,"[223, 287, 423, 425]"
1052,004169.jpg,person,14,"[21, 0, 499, 323]"
1053,004170.jpg,boat,3,"[188, 76, 249, 410]"
1054,004171.jpg,bird,2,"[301, 96, 432, 271]"
1055,004189.jpg,dog,11,"[56, 170, 279, 343]"
1056,004190.jpg,tvmonitor,19,"[114, 0, 325, 200]"
1057,004196.jpg,aeroplane,0,"[70, 147, 228, 350]"
1058,004200.jpg,cow,9,"[52, 17, 251, 150]"
1059,004201.jpg,person,14,"[99, 113, 374, 484]"
1060,004209.jpg,person,14,"[2, 357, 241, 435]"
1061,004215.jpg,motorbike,13,"[1, 7, 373, 404]"
1062,004220.jpg,bird,2,"[131, 151, 213, 379]"
1063,004221.jpg,bird,2,"[154, 239, 239, 320]"
1064,004223.jpg,person,14,"[4, 183, 326, 423]"
1065,004224.jpg,aeroplane,0,"[87, 46, 298, 465]"
1066,004228.jpg,car,6,"[70, 41, 261, 428]"
1067,004231.jpg,person,14,"[160, 334, 329, 499]"
1068,004232.jpg,dog,11,"[129, 25, 179, 100]"
1069,004237.jpg,tvmonitor,19,"[2, 0, 374, 168]"
1070,004241.jpg,boat,3,"[80, 128, 324, 368]"
1071,004242.jpg,car,6,"[12, 2, 373, 473]"
1072,004244.jpg,car,6,"[179, 96, 372, 499]"
1073,004247.jpg,bird,2,"[198, 110, 258, 218]"
1074,004253.jpg,diningtable,10,"[178, 166, 331, 347]"
1075,004255.jpg,motorbike,13,"[2, 0, 370, 445]"
1076,004256.jpg,train,18,"[1, 1, 299, 499]"
1077,004263.jpg,bird,2,"[111, 75, 327, 365]"
1078,004269.jpg,person,14,"[63, 0, 331, 278]"
1079,004270.jpg,person,14,"[102, 139, 374, 332]"
1080,004271.jpg,bird,2,"[269, 211, 346, 253]"
1081,004272.jpg,dog,11,"[145, 162, 393, 366]"
1082,004273.jpg,person,14,"[14, 0, 374, 320]"
1083,004280.jpg,bottle,4,"[182, 181, 499, 296]"
1084,004281.jpg,train,18,"[0, 269, 374, 499]"
1085,004283.jpg,motorbike,13,"[0, 152, 498, 374]"
1086,004287.jpg,person,14,"[0, 1, 399, 499]"
1087,004291.jpg,person,14,"[0, 2, 499, 373]"
1088,004292.jpg,pottedplant,15,"[157, 9, 411, 182]"
1089,004296.jpg,diningtable,10,"[234, 33, 499, 321]"
1090,004300.jpg,motorbike,13,"[200, 78, 316, 234]"
1091,004303.jpg,bus,5,"[2, 0, 280, 304]"
1092,004307.jpg,horse,12,"[86, 170, 261, 453]"
1093,004315.jpg,train,18,"[149, 134, 356, 264]"
1094,004318.jpg,dog,11,"[60, 0, 282, 364]"
1095,004322.jpg,person,14,"[36, 2, 499, 240]"
1096,004325.jpg,boat,3,"[21, 0, 345, 188]"
1097,004327.jpg,dog,11,"[65, 11, 414, 492]"
1098,004333.jpg,bottle,4,"[38, 354, 263, 412]"
1099,004338.jpg,motorbike,13,"[74, 68, 312, 449]"
1100,004339.jpg,horse,12,"[199, 32, 451, 198]"
1101,004345.jpg,cat,7,"[7, 104, 315, 366]"
1102,004347.jpg,bird,2,"[10, 178, 332, 357]"
1103,004359.jpg,person,14,"[129, 162, 297, 223]"
1104,004360.jpg,person,14,"[64, 17, 499, 332]"
1105,004361.jpg,motorbike,13,"[108, 185, 288, 331]"
1106,004365.jpg,car,6,"[77, 56, 281, 483]"
1107,004367.jpg,car,6,"[50, 108, 374, 499]"
1108,004370.jpg,person,14,"[1, 2, 329, 260]"
1109,004371.jpg,boat,3,"[222, 242, 278, 409]"
1110,004372.jpg,horse,12,"[115, 141, 281, 316]"
1111,004376.jpg,cat,7,"[15, 110, 373, 499]"
1112,004379.jpg,aeroplane,0,"[180, 161, 227, 304]"
1113,004386.jpg,car,6,"[78, 18, 330, 383]"
1114,004387.jpg,bus,5,"[262, 312, 357, 499]"
1115,004389.jpg,horse,12,"[238, 60, 495, 307]"
1116,004391.jpg,aeroplane,0,"[152, 205, 182, 319]"
1117,004392.jpg,person,14,"[109, 179, 374, 333]"
1118,004404.jpg,person,14,"[57, 74, 374, 392]"
1119,004434.jpg,dog,11,"[192, 141, 317, 365]"
1120,004436.jpg,train,18,"[153, 107, 381, 242]"
1121,004439.jpg,car,6,"[249, 325, 306, 437]"
1122,004441.jpg,cow,9,"[154, 113, 198, 173]"
1123,004452.jpg,aeroplane,0,"[250, 410, 301, 453]"
1124,004470.jpg,aeroplane,0,"[64, 6, 286, 463]"
1125,004471.jpg,person,14,"[89, 9, 484, 150]"
1126,004479.jpg,person,14,"[72, 170, 360, 372]"
1127,004481.jpg,car,6,"[166, 41, 375, 464]"
1128,004484.jpg,diningtable,10,"[198, 46, 374, 499]"
1129,004496.jpg,person,14,"[9, 133, 329, 320]"
1130,004500.jpg,cow,9,"[104, 59, 240, 252]"
1131,004502.jpg,cat,7,"[59, 56, 390, 398]"
1132,004508.jpg,person,14,"[97, 18, 330, 281]"
1133,004510.jpg,chair,8,"[198, 100, 374, 254]"
1134,004514.jpg,tvmonitor,19,"[17, 195, 274, 455]"
1135,004517.jpg,person,14,"[97, 1, 499, 354]"
1136,004519.jpg,car,6,"[109, 91, 240, 407]"
1137,004520.jpg,person,14,"[50, 169, 477, 446]"
1138,004524.jpg,bird,2,"[272, 310, 343, 382]"
1139,004526.jpg,car,6,"[73, 103, 238, 435]"
1140,004537.jpg,horse,12,"[121, 180, 317, 401]"
1141,004540.jpg,sofa,17,"[140, 7, 315, 332]"
1142,004544.jpg,bus,5,"[52, 69, 281, 464]"
1143,004548.jpg,dog,11,"[57, 140, 271, 413]"
1144,004549.jpg,chair,8,"[146, 353, 269, 498]"
1145,004551.jpg,dog,11,"[0, 0, 374, 492]"
1146,004553.jpg,horse,12,"[104, 139, 333, 497]"
1147,004562.jpg,person,14,"[2, 266, 255, 359]"
1148,004563.jpg,car,6,"[218, 57, 266, 134]"
1149,004565.jpg,dog,11,"[132, 2, 496, 389]"
1150,004566.jpg,cat,7,"[0, 210, 249, 499]"
1151,004570.jpg,aeroplane,0,"[2, 2, 244, 369]"
1152,004571.jpg,cow,9,"[41, 55, 235, 167]"
1153,004576.jpg,car,6,"[63, 29, 244, 440]"
1154,004579.jpg,train,18,"[131, 0, 246, 499]"
1155,004584.jpg,sofa,17,"[88, 5, 326, 497]"
1156,004587.jpg,dog,11,"[297, 208, 355, 321]"
1157,004591.jpg,car,6,"[265, 306, 332, 499]"
1158,004595.jpg,person,14,"[0, 249, 374, 499]"
1159,004597.jpg,chair,8,"[180, 82, 254, 119]"
1160,004604.jpg,motorbike,13,"[131, 57, 279, 393]"
1161,004605.jpg,bicycle,1,"[120, 92, 324, 351]"
1162,004607.jpg,sofa,17,"[106, 92, 231, 388]"
1163,004611.jpg,person,14,"[166, 354, 373, 479]"
1164,004612.jpg,bird,2,"[132, 229, 201, 269]"
1165,004622.jpg,person,14,"[60, 38, 499, 374]"
1166,004623.jpg,bird,2,"[82, 50, 357, 427]"
1167,004625.jpg,horse,12,"[88, 81, 374, 432]"
1168,004627.jpg,train,18,"[201, 192, 271, 420]"
1169,004628.jpg,cat,7,"[0, 234, 278, 442]"
1170,004631.jpg,person,14,"[153, 88, 495, 250]"
1171,004634.jpg,horse,12,"[142, 159, 304, 399]"
1172,004636.jpg,bird,2,"[116, 191, 205, 411]"
1173,004643.jpg,aeroplane,0,"[61, 8, 305, 471]"
1174,004644.jpg,dog,11,"[25, 0, 259, 185]"
1175,004648.jpg,bus,5,"[165, 145, 215, 424]"
1176,004651.jpg,boat,3,"[153, 152, 261, 215]"
1177,004656.jpg,horse,12,"[283, 145, 382, 233]"
1178,004671.jpg,bottle,4,"[0, 48, 496, 282]"
1179,004675.jpg,train,18,"[45, 2, 149, 373]"
1180,004679.jpg,person,14,"[0, 0, 371, 496]"
1181,004683.jpg,cat,7,"[1, 21, 290, 425]"
1182,004685.jpg,person,14,"[166, 118, 413, 327]"
1183,004686.jpg,horse,12,"[139, 347, 230, 460]"
1184,004687.jpg,motorbike,13,"[82, 97, 320, 382]"
1185,004691.jpg,train,18,"[66, 53, 317, 499]"
1186,004693.jpg,train,18,"[1, 103, 260, 499]"
1187,004694.jpg,motorbike,13,"[184, 94, 465, 201]"
1188,004701.jpg,bottle,4,"[0, 333, 109, 385]"
1189,004702.jpg,bird,2,"[165, 33, 256, 194]"
1190,004705.jpg,car,6,"[205, 0, 269, 103]"
1191,004706.jpg,person,14,"[19, 116, 339, 361]"
1192,004710.jpg,bottle,4,"[0, 145, 247, 354]"
1193,004714.jpg,chair,8,"[50, 138, 223, 255]"
1194,004715.jpg,person,14,"[102, 158, 374, 304]"
1195,004718.jpg,person,14,"[0, 44, 373, 498]"
1196,004723.jpg,person,14,"[127, 358, 374, 459]"
1197,004735.jpg,chair,8,"[205, 0, 374, 290]"
1198,004737.jpg,dog,11,"[54, 184, 331, 499]"
1199,004742.jpg,diningtable,10,"[212, 1, 374, 499]"
1200,004743.jpg,cat,7,"[1, 0, 374, 499]"
1201,004747.jpg,car,6,"[45, 0, 350, 471]"
1202,004748.jpg,aeroplane,0,"[214, 26, 333, 233]"
1203,004753.jpg,person,14,"[22, 1, 374, 392]"
1204,004754.jpg,tvmonitor,19,"[269, 0, 499, 132]"
1205,004760.jpg,dog,11,"[113, 209, 374, 494]"
1206,004773.jpg,diningtable,10,"[248, 77, 495, 367]"
1207,004776.jpg,train,18,"[57, 76, 352, 427]"
1208,004779.jpg,car,6,"[202, 113, 290, 283]"
1209,004782.jpg,person,14,"[108, 154, 243, 265]"
1210,004783.jpg,bird,2,"[154, 255, 177, 289]"
1211,004790.jpg,person,14,"[21, 203, 374, 498]"
1212,004792.jpg,cat,7,"[134, 114, 335, 256]"
1213,004793.jpg,car,6,"[131, 27, 371, 294]"
1214,004794.jpg,bird,2,"[139, 189, 242, 404]"
1215,004797.jpg,bicycle,1,"[145, 125, 201, 201]"
1216,004799.jpg,bird,2,"[110, 60, 473, 327]"
1217,004801.jpg,person,14,"[13, 0, 332, 481]"
1218,004808.jpg,car,6,"[161, 113, 272, 422]"
1219,004815.jpg,horse,12,"[121, 186, 261, 372]"
1220,004823.jpg,car,6,"[79, 0, 330, 497]"
1221,004828.jpg,car,6,"[170, 138, 390, 445]"
1222,004830.jpg,car,6,"[109, 103, 211, 417]"
1223,004832.jpg,person,14,"[97, 162, 469, 414]"
1224,004836.jpg,motorbike,13,"[146, 0, 445, 473]"
1225,004837.jpg,sofa,17,"[137, 272, 319, 499]"
1226,004841.jpg,aeroplane,0,"[199, 106, 242, 170]"
1227,004842.jpg,sheep,16,"[106, 78, 332, 320]"
1228,004846.jpg,person,14,"[2, 200, 241, 499]"
1229,004848.jpg,bird,2,"[59, 161, 298, 278]"
1230,004849.jpg,train,18,"[190, 142, 280, 249]"
1231,004857.jpg,person,14,"[93, 50, 360, 197]"
1232,004869.jpg,bird,2,"[68, 60, 432, 349]"
1233,004873.jpg,car,6,"[118, 7, 354, 370]"
1234,004876.jpg,bird,2,"[90, 25, 207, 60]"
1235,004879.jpg,bicycle,1,"[157, 261, 201, 331]"
1236,004882.jpg,motorbike,13,"[68, 196, 329, 445]"
1237,004885.jpg,boat,3,"[137, 103, 339, 411]"
1238,004897.jpg,person,14,"[195, 180, 332, 241]"
1239,004898.jpg,person,14,"[16, 145, 302, 251]"
1240,004902.jpg,person,14,"[67, 194, 374, 499]"
1241,004905.jpg,aeroplane,0,"[7, 1, 279, 196]"
1242,004907.jpg,cat,7,"[0, 176, 328, 439]"
1243,004910.jpg,bus,5,"[181, 21, 393, 305]"
1244,004911.jpg,train,18,"[36, 69, 342, 395]"
1245,004913.jpg,person,14,"[125, 216, 339, 334]"
1246,004929.jpg,dog,11,"[20, 214, 374, 499]"
1247,004946.jpg,person,14,"[42, 133, 499, 276]"
1248,004951.jpg,train,18,"[141, 50, 261, 499]"
1249,004955.jpg,cat,7,"[15, 96, 290, 381]"
1250,004958.jpg,boat,3,"[18, 59, 282, 272]"
1251,004961.jpg,car,6,"[79, 17, 304, 496]"
1252,004962.jpg,car,6,"[171, 254, 207, 347]"
1253,004966.jpg,bird,2,"[129, 134, 275, 321]"
1254,004968.jpg,horse,12,"[1, 44, 469, 328]"
1255,004972.jpg,bird,2,"[77, 114, 481, 343]"
1256,004973.jpg,car,6,"[148, 280, 239, 407]"
1257,004974.jpg,bird,2,"[140, 91, 267, 255]"
1258,004976.jpg,diningtable,10,"[192, 127, 337, 499]"
1259,004984.jpg,chair,8,"[33, 294, 212, 479]"
1260,004987.jpg,person,14,"[185, 43, 364, 284]"
1261,004990.jpg,person,14,"[101, 14, 364, 447]"
1262,004991.jpg,diningtable,10,"[138, 52, 374, 403]"
1263,004992.jpg,dog,11,"[56, 53, 293, 479]"
1264,004995.jpg,horse,12,"[213, 105, 389, 234]"
1265,005001.jpg,sheep,16,"[0, 0, 286, 159]"
1266,005004.jpg,sofa,17,"[30, 136, 274, 453]"
1267,005006.jpg,bird,2,"[391, 206, 452, 290]"
1268,005007.jpg,tvmonitor,19,"[9, 115, 265, 389]"
1269,005016.jpg,aeroplane,0,"[52, 118, 189, 488]"
1270,005018.jpg,dog,11,"[84, 190, 307, 411]"
1271,005020.jpg,car,6,"[180, 269, 233, 435]"
1272,005023.jpg,bird,2,"[265, 206, 338, 258]"
1273,005024.jpg,person,14,"[1, 149, 374, 499]"
1274,005026.jpg,bus,5,"[169, 0, 293, 353]"
1275,005027.jpg,tvmonitor,19,"[73, 276, 242, 456]"
1276,005029.jpg,bicycle,1,"[98, 248, 151, 314]"
1277,005032.jpg,train,18,"[65, 22, 403, 266]"
1278,005033.jpg,bird,2,"[121, 106, 347, 477]"
1279,005045.jpg,person,14,"[81, 4, 372, 280]"
1280,005047.jpg,car,6,"[0, 2, 243, 499]"
1281,005052.jpg,person,14,"[10, 0, 495, 160]"
1282,005057.jpg,bicycle,1,"[111, 166, 311, 354]"
1283,005058.jpg,sheep,16,"[265, 130, 303, 176]"
1284,005061.jpg,person,14,"[81, 0, 316, 234]"
1285,005065.jpg,car,6,"[56, 0, 297, 478]"
1286,005068.jpg,bus,5,"[410, 7, 484, 211]"
1287,005071.jpg,car,6,"[198, 102, 229, 197]"
1288,005073.jpg,boat,3,"[84, 409, 150, 499]"
1289,005078.jpg,cat,7,"[12, 74, 374, 499]"
1290,005084.jpg,bird,2,"[22, 81, 232, 184]"
1291,005086.jpg,person,14,"[41, 268, 371, 497]"
1292,005090.jpg,bus,5,"[118, 27, 264, 465]"
1293,005093.jpg,motorbike,13,"[162, 105, 396, 332]"
1294,005094.jpg,train,18,"[134, 0, 225, 280]"
1295,005097.jpg,dog,11,"[35, 113, 352, 458]"
1296,005101.jpg,chair,8,"[1, 0, 499, 373]"
1297,005107.jpg,bicycle,1,"[194, 53, 336, 272]"
1298,005108.jpg,aeroplane,0,"[112, 170, 172, 230]"
1299,005114.jpg,person,14,"[53, 310, 188, 403]"
1300,005121.jpg,dog,11,"[90, 29, 332, 204]"
1301,005122.jpg,person,14,"[72, 60, 348, 284]"
1302,005124.jpg,cow,9,"[67, 178, 323, 499]"
1303,005129.jpg,chair,8,"[162, 1, 374, 418]"
1304,005130.jpg,bird,2,"[130, 114, 432, 323]"
1305,005134.jpg,person,14,"[139, 320, 275, 358]"
1306,005138.jpg,bird,2,"[85, 22, 435, 433]"
1307,005143.jpg,pottedplant,15,"[9, 5, 277, 257]"
1308,005153.jpg,tvmonitor,19,"[66, 308, 266, 499]"
1309,005156.jpg,motorbike,13,"[130, 56, 359, 411]"
1310,005168.jpg,train,18,"[115, 35, 228, 444]"
1311,005169.jpg,cat,7,"[190, 160, 251, 199]"
1312,005171.jpg,boat,3,"[226, 188, 268, 275]"
1313,005173.jpg,person,14,"[44, 229, 255, 457]"
1314,005177.jpg,sofa,17,"[178, 6, 362, 376]"
1315,005181.jpg,boat,3,"[222, 143, 310, 193]"
1316,005183.jpg,pottedplant,15,"[9, 0, 499, 374]"
1317,005186.jpg,pottedplant,15,"[164, 31, 300, 128]"
1318,005189.jpg,person,14,"[44, 138, 403, 499]"
1319,005190.jpg,person,14,"[24, 127, 374, 446]"
1320,005191.jpg,diningtable,10,"[205, 32, 374, 444]"
1321,005202.jpg,bird,2,"[90, 64, 254, 355]"
1322,005203.jpg,sofa,17,"[1, 2, 374, 498]"
1323,005208.jpg,person,14,"[155, 110, 332, 230]"
1324,005215.jpg,motorbike,13,"[1, 61, 374, 499]"
1325,005217.jpg,boat,3,"[213, 0, 333, 337]"
1326,005219.jpg,person,14,"[59, 96, 254, 159]"
1327,005223.jpg,sheep,16,"[61, 78, 374, 499]"
1328,005231.jpg,sofa,17,"[39, 0, 373, 497]"
1329,005236.jpg,person,14,"[74, 79, 374, 265]"
1330,005244.jpg,train,18,"[9, 1, 341, 435]"
1331,005245.jpg,person,14,"[24, 0, 240, 197]"
1332,005246.jpg,bird,2,"[47, 83, 386, 492]"
1333,005257.jpg,boat,3,"[187, 175, 233, 318]"
1334,005258.jpg,motorbike,13,"[0, 0, 314, 499]"
1335,005259.jpg,car,6,"[68, 18, 301, 432]"
1336,005260.jpg,person,14,"[54, 34, 190, 170]"
1337,005262.jpg,bus,5,"[113, 79, 240, 341]"
1338,005269.jpg,train,18,"[112, 75, 301, 401]"
1339,005273.jpg,bicycle,1,"[111, 0, 356, 304]"
1340,005283.jpg,person,14,"[19, 149, 374, 344]"
1341,005285.jpg,bird,2,"[117, 89, 341, 371]"
1342,005288.jpg,sheep,16,"[258, 216, 289, 248]"
1343,005290.jpg,aeroplane,0,"[120, 226, 180, 286]"
1344,005292.jpg,sofa,17,"[217, 303, 375, 499]"
1345,005297.jpg,person,14,"[1, 88, 332, 453]"
1346,005303.jpg,person,14,"[39, 9, 499, 377]"
1347,005304.jpg,person,14,"[1, 0, 399, 471]"
1348,005307.jpg,person,14,"[54, 2, 340, 377]"
1349,005310.jpg,person,14,"[169, 28, 332, 413]"
1350,005311.jpg,person,14,"[0, 0, 204, 193]"
1351,005318.jpg,car,6,"[36, 108, 290, 420]"
1352,005327.jpg,sofa,17,"[158, 1, 373, 499]"
1353,005336.jpg,sofa,17,"[272, 35, 446, 398]"
1354,005337.jpg,boat,3,"[98, 283, 129, 356]"
1355,005338.jpg,bird,2,"[45, 233, 360, 396]"
1356,005344.jpg,person,14,"[39, 38, 451, 283]"
1357,005345.jpg,diningtable,10,"[197, 1, 499, 374]"
1358,005351.jpg,horse,12,"[191, 265, 374, 437]"
1359,005358.jpg,aeroplane,0,"[130, 230, 154, 277]"
1360,005360.jpg,train,18,"[96, 71, 241, 430]"
1361,005363.jpg,sheep,16,"[68, 1, 498, 367]"
1362,005368.jpg,person,14,"[17, 8, 499, 322]"
1363,005369.jpg,boat,3,"[219, 309, 254, 386]"
1364,005373.jpg,car,6,"[149, 244, 187, 299]"
1365,005374.jpg,bus,5,"[1, 186, 346, 499]"
1366,005387.jpg,bus,5,"[171, 44, 304, 414]"
1367,005388.jpg,bottle,4,"[66, 81, 195, 120]"
1368,005389.jpg,train,18,"[41, 24, 207, 409]"
1369,005391.jpg,aeroplane,0,"[108, 24, 225, 462]"
1370,005396.jpg,person,14,"[121, 268, 474, 485]"
1371,005404.jpg,cow,9,"[87, 131, 374, 499]"
1372,005405.jpg,person,14,"[150, 70, 400, 275]"
1373,005406.jpg,aeroplane,0,"[125, 171, 186, 234]"
1374,005408.jpg,dog,11,"[112, 86, 268, 334]"
1375,005410.jpg,person,14,"[147, 262, 332, 363]"
1376,005413.jpg,person,14,"[100, 59, 498, 227]"
1377,005414.jpg,person,14,"[54, 282, 329, 432]"
1378,005417.jpg,person,14,"[0, 0, 372, 383]"
1379,005420.jpg,boat,3,"[21, 31, 463, 394]"
1380,005424.jpg,person,14,"[136, 20, 364, 208]"
1381,005433.jpg,sofa,17,"[0, 0, 374, 499]"
1382,005440.jpg,train,18,"[175, 0, 242, 443]"
1383,005445.jpg,cat,7,"[232, 31, 496, 352]"
1384,005448.jpg,person,14,"[113, 290, 217, 354]"
1385,005450.jpg,person,14,"[122, 6, 499, 341]"
1386,005451.jpg,person,14,"[102, 237, 499, 374]"
1387,005453.jpg,horse,12,"[2, 202, 332, 499]"
1388,005455.jpg,cat,7,"[33, 88, 249, 332]"
1389,005457.jpg,car,6,"[122, 63, 273, 386]"
1390,005467.jpg,diningtable,10,"[191, 110, 374, 499]"
1391,005478.jpg,person,14,"[165, 0, 498, 228]"
1392,005483.jpg,car,6,"[71, 62, 229, 375]"
1393,005487.jpg,aeroplane,0,"[112, 67, 258, 476]"
1394,005489.jpg,car,6,"[165, 251, 202, 328]"
1395,005496.jpg,boat,3,"[106, 163, 298, 453]"
1396,005499.jpg,car,6,"[47, 1, 332, 499]"
1397,005508.jpg,person,14,"[130, 88, 499, 274]"
1398,005509.jpg,aeroplane,0,"[64, 10, 199, 462]"
1399,005511.jpg,horse,12,"[132, 106, 423, 197]"
1400,005514.jpg,cow,9,"[52, 0, 296, 363]"
1401,005515.jpg,pottedplant,15,"[176, 0, 499, 331]"
1402,005519.jpg,cat,7,"[75, 222, 288, 388]"
1403,005524.jpg,dog,11,"[47, 21, 296, 333]"
1404,005526.jpg,person,14,"[3, 0, 374, 267]"
1405,005527.jpg,person,14,"[41, 23, 499, 362]"
1406,005536.jpg,car,6,"[115, 42, 320, 425]"
1407,005541.jpg,person,14,"[49, 129, 336, 390]"
1408,005542.jpg,person,14,"[121, 152, 374, 276]"
1409,005544.jpg,train,18,"[187, 78, 309, 287]"
1410,005547.jpg,car,6,"[149, 47, 346, 446]"
1411,005563.jpg,person,14,"[83, 103, 373, 368]"
1412,005566.jpg,car,6,"[38, 79, 292, 421]"
1413,005568.jpg,horse,12,"[142, 271, 293, 481]"
1414,005574.jpg,aeroplane,0,"[126, 129, 307, 499]"
1415,005579.jpg,cat,7,"[191, 128, 300, 367]"
1416,005582.jpg,person,14,"[7, 73, 374, 381]"
1417,005585.jpg,car,6,"[130, 20, 343, 302]"
1418,005591.jpg,diningtable,10,"[256, 113, 374, 429]"
1419,005592.jpg,car,6,"[134, 121, 206, 276]"
1420,005599.jpg,person,14,"[26, 149, 368, 317]"
1421,005600.jpg,aeroplane,0,"[135, 254, 164, 318]"
1422,005601.jpg,dog,11,"[160, 1, 381, 426]"
